Modified Julian Date,UNIX time,Julian/Gregorian,Common year,Common month,Common day,Imperial era,Era name,Japanese year,Northern Court era name,Northern Court year,Is leap month,Japanese month,Japanese day
-913890,-82466812800,J,-644,10,1,16,神武天皇,16,,,0,9,5
-913865,-82464652800,J,-644,10,26,16,神武天皇,16,,,0,10,1
-913859,-82464134400,J,-644,11,1,16,神武天皇,16,,,0,10,7
-913835,-82462060800,J,-644,11,25,16,神武天皇,16,,,1,10,1
-913829,-82461542400,J,-644,12,1,16,神武天皇,16,,,1,10,7
-913806,-82459555200,J,-644,12,24,16,神武天皇,16,,,0,11,1
-913798,-82458864000,J,-643,1,1,16,神武天皇,16,,,0,11,9
-913776,-82456963200,J,-643,1,23,16,神武天皇,16,,,0,12,1
-913767,-82456185600,J,-643,2,1,16,神武天皇,16,,,0,12,10
-913747,-82454457600,J,-643,2,21,17,神武天皇,17,,,0,1,1
-913739,-82453766400,J,-643,3,1,17,神武天皇,17,,,0,1,9
-913717,-82451865600,J,-643,3,23,17,神武天皇,17,,,0,2,1
-913708,-82451088000,J,-643,4,1,17,神武天皇,17,,,0,2,10
-913688,-82449360000,J,-643,4,21,17,神武天皇,17,,,0,3,1
-913678,-82448496000,J,-643,5,1,17,神武天皇,17,,,0,3,11
-913658,-82446768000,J,-643,5,21,17,神武天皇,17,,,0,4,1
-913647,-82445817600,J,-643,6,1,17,神武天皇,17,,,0,4,12
-913628,-82444176000,J,-643,6,20,17,神武天皇,17,,,0,5,1
-913617,-82443225600,J,-643,7,1,17,神武天皇,17,,,0,5,12
-913599,-82441670400,J,-643,7,19,17,神武天皇,17,,,0,6,1
-913586,-82440547200,J,-643,8,1,17,神武天皇,17,,,0,6,14
-913569,-82439078400,J,-643,8,18,17,神武天皇,17,,,0,7,1
-913555,-82437868800,J,-643,9,1,17,神武天皇,17,,,0,7,15
-913540,-82436572800,J,-643,9,16,17,神武天皇,17,,,0,8,1
-913525,-82435276800,J,-643,10,1,17,神武天皇,17,,,0,8,16
-913510,-82433980800,J,-643,10,16,17,神武天皇,17,,,0,9,1
-913494,-82432598400,J,-643,11,1,17,神武天皇,17,,,0,9,17
-913481,-82431475200,J,-643,11,14,17,神武天皇,17,,,0,10,1
-913464,-82430006400,J,-643,12,1,17,神武天皇,17,,,0,10,18
-913451,-82428883200,J,-643,12,14,17,神武天皇,17,,,0,11,1
-913433,-82427328000,J,-642,1,1,17,神武天皇,17,,,0,11,19
-913422,-82426377600,J,-642,1,12,17,神武天皇,17,,,0,12,1
-913402,-82424649600,J,-642,2,1,17,神武天皇,17,,,0,12,21
-913392,-82423785600,J,-642,2,11,18,神武天皇,18,,,0,1,1
-913374,-82422230400,J,-642,3,1,18,神武天皇,18,,,0,1,19
-913363,-82421280000,J,-642,3,12,18,神武天皇,18,,,0,2,1
-913343,-82419552000,J,-642,4,1,18,神武天皇,18,,,0,2,21
-913333,-82418688000,J,-642,4,11,18,神武天皇,18,,,0,3,1
-913313,-82416960000,J,-642,5,1,18,神武天皇,18,,,0,3,21
-913304,-82416182400,J,-642,5,10,18,神武天皇,18,,,0,4,1
-913282,-82414281600,J,-642,6,1,18,神武天皇,18,,,0,4,23
-913274,-82413590400,J,-642,6,9,18,神武天皇,18,,,0,5,1
-913252,-82411689600,J,-642,7,1,18,神武天皇,18,,,0,5,23
-913245,-82411084800,J,-642,7,8,18,神武天皇,18,,,0,6,1
-913221,-82409011200,J,-642,8,1,18,神武天皇,18,,,0,6,25
-913215,-82408492800,J,-642,8,7,18,神武天皇,18,,,0,7,1
-913190,-82406332800,J,-642,9,1,18,神武天皇,18,,,0,7,26
-913186,-82405987200,J,-642,9,5,18,神武天皇,18,,,0,8,1
-913160,-82403740800,J,-642,10,1,18,神武天皇,18,,,0,8,27
-913156,-82403395200,J,-642,10,5,18,神武天皇,18,,,0,9,1
-913129,-82401062400,J,-642,11,1,18,神武天皇,18,,,0,9,28
-913126,-82400803200,J,-642,11,4,18,神武天皇,18,,,0,10,1
-913099,-82398470400,J,-642,12,1,18,神武天皇,18,,,0,10,28
-913097,-82398297600,J,-642,12,3,18,神武天皇,18,,,0,11,1
-913068,-82395792000,J,-641,1,1,18,神武天皇,18,,,0,11,30
-913067,-82395705600,J,-641,1,2,18,神武天皇,18,,,0,12,1
-913038,-82393200000,J,-641,1,31,19,神武天皇,19,,,0,1,1
-913037,-82393113600,J,-641,2,1,19,神武天皇,19,,,0,1,2
-913009,-82390694400,J,-641,3,1,19,神武天皇,19,,,0,1,30
-913008,-82390608000,J,-641,3,2,19,神武天皇,19,,,0,2,1
-912979,-82388102400,J,-641,3,31,19,神武天皇,19,,,0,3,1
-912978,-82388016000,J,-641,4,1,19,神武天皇,19,,,0,3,2
-912949,-82385510400,J,-641,4,30,19,神武天皇,19,,,0,4,1
-912948,-82385424000,J,-641,5,1,19,神武天皇,19,,,0,4,2
-912920,-82383004800,J,-641,5,29,19,神武天皇,19,,,0,5,1
-912917,-82382745600,J,-641,6,1,19,神武天皇,19,,,0,5,4
-912890,-82380412800,J,-641,6,28,19,神武天皇,19,,,0,6,1
-912887,-82380153600,J,-641,7,1,19,神武天皇,19,,,0,6,4
-912861,-82377907200,J,-641,7,27,19,神武天皇,19,,,1,6,1
-912856,-82377475200,J,-641,8,1,19,神武天皇,19,,,1,6,6
-912831,-82375315200,J,-641,8,26,19,神武天皇,19,,,0,7,1
-912825,-82374796800,J,-641,9,1,19,神武天皇,19,,,0,7,7
-912802,-82372809600,J,-641,9,24,19,神武天皇,19,,,0,8,1
-912795,-82372204800,J,-641,10,1,19,神武天皇,19,,,0,8,8
-912772,-82370217600,J,-641,10,24,19,神武天皇,19,,,0,9,1
-912764,-82369526400,J,-641,11,1,19,神武天皇,19,,,0,9,9
-912743,-82367712000,J,-641,11,22,19,神武天皇,19,,,0,10,1
-912734,-82366934400,J,-641,12,1,19,神武天皇,19,,,0,10,10
-912713,-82365120000,J,-641,12,22,19,神武天皇,19,,,0,11,1
-912703,-82364256000,J,-640,1,1,19,神武天皇,19,,,0,11,11
-912684,-82362614400,J,-640,1,20,19,神武天皇,19,,,0,12,1
-912672,-82361577600,J,-640,2,1,19,神武天皇,19,,,0,12,13
-912654,-82360022400,J,-640,2,19,20,神武天皇,20,,,0,1,1
-912643,-82359072000,J,-640,3,1,20,神武天皇,20,,,0,1,12
-912624,-82357430400,J,-640,3,20,20,神武天皇,20,,,0,2,1
-912612,-82356393600,J,-640,4,1,20,神武天皇,20,,,0,2,13
-912595,-82354924800,J,-640,4,18,20,神武天皇,20,,,0,3,1
-912582,-82353801600,J,-640,5,1,20,神武天皇,20,,,0,3,14
-912565,-82352332800,J,-640,5,18,20,神武天皇,20,,,0,4,1
-912551,-82351123200,J,-640,6,1,20,神武天皇,20,,,0,4,15
-912536,-82349827200,J,-640,6,16,20,神武天皇,20,,,0,5,1
-912521,-82348531200,J,-640,7,1,20,神武天皇,20,,,0,5,16
-912506,-82347235200,J,-640,7,16,20,神武天皇,20,,,0,6,1
-912490,-82345852800,J,-640,8,1,20,神武天皇,20,,,0,6,17
-912477,-82344729600,J,-640,8,14,20,神武天皇,20,,,0,7,1
-912459,-82343174400,J,-640,9,1,20,神武天皇,20,,,0,7,19
-912447,-82342137600,J,-640,9,13,20,神武天皇,20,,,0,8,1
-912429,-82340582400,J,-640,10,1,20,神武天皇,20,,,0,8,19
-912418,-82339632000,J,-640,10,12,20,神武天皇,20,,,0,9,1
-912398,-82337904000,J,-640,11,1,20,神武天皇,20,,,0,9,21
-912388,-82337040000,J,-640,11,11,20,神武天皇,20,,,0,10,1
-912368,-82335312000,J,-640,12,1,20,神武天皇,20,,,0,10,21
-912359,-82334534400,J,-640,12,10,20,神武天皇,20,,,0,11,1
-912337,-82332633600,J,-639,1,1,20,神武天皇,20,,,0,11,23
-912329,-82331942400,J,-639,1,9,20,神武天皇,20,,,0,12,1
-912306,-82329955200,J,-639,2,1,20,神武天皇,20,,,0,12,24
-912300,-82329436800,J,-639,2,7,21,神武天皇,21,,,0,1,1
-912278,-82327536000,J,-639,3,1,21,神武天皇,21,,,0,1,23
-912270,-82326844800,J,-639,3,9,21,神武天皇,21,,,0,2,1
-912247,-82324857600,J,-639,4,1,21,神武天皇,21,,,0,2,24
-912241,-82324339200,J,-639,4,7,21,神武天皇,21,,,0,3,1
-912217,-82322265600,J,-639,5,1,21,神武天皇,21,,,0,3,25
-912211,-82321747200,J,-639,5,7,21,神武天皇,21,,,0,4,1
-912186,-82319587200,J,-639,6,1,21,神武天皇,21,,,0,4,26
-912181,-82319155200,J,-639,6,6,21,神武天皇,21,,,0,5,1
-912156,-82316995200,J,-639,7,1,21,神武天皇,21,,,0,5,26
-912152,-82316649600,J,-639,7,5,21,神武天皇,21,,,0,6,1
-912125,-82314316800,J,-639,8,1,21,神武天皇,21,,,0,6,28
-912122,-82314057600,J,-639,8,4,21,神武天皇,21,,,0,7,1
-912094,-82311638400,J,-639,9,1,21,神武天皇,21,,,0,7,29
-912093,-82311552000,J,-639,9,2,21,神武天皇,21,,,0,8,1
-912064,-82309046400,J,-639,10,1,21,神武天皇,21,,,0,8,30
-912063,-82308960000,J,-639,10,2,21,神武天皇,21,,,0,9,1
-912034,-82306454400,J,-639,10,31,21,神武天皇,21,,,0,10,1
-912033,-82306368000,J,-639,11,1,21,神武天皇,21,,,0,10,2
-912004,-82303862400,J,-639,11,30,21,神武天皇,21,,,0,11,1
-912003,-82303776000,J,-639,12,1,21,神武天皇,21,,,0,11,2
-911975,-82301356800,J,-639,12,29,21,神武天皇,21,,,0,12,1
-911972,-82301097600,J,-638,1,1,21,神武天皇,21,,,0,12,4
-911945,-82298764800,J,-638,1,28,22,神武天皇,22,,,0,1,1
-911941,-82298419200,J,-638,2,1,22,神武天皇,22,,,0,1,5
-911916,-82296259200,J,-638,2,26,22,神武天皇,22,,,0,2,1
-911913,-82296000000,J,-638,3,1,22,神武天皇,22,,,0,2,4
-911886,-82293667200,J,-638,3,28,22,神武天皇,22,,,1,2,1
-911882,-82293321600,J,-638,4,1,22,神武天皇,22,,,1,2,5
-911857,-82291161600,J,-638,4,26,22,神武天皇,22,,,0,3,1
-911852,-82290729600,J,-638,5,1,22,神武天皇,22,,,0,3,6
-911827,-82288569600,J,-638,5,26,22,神武天皇,22,,,0,4,1
-911821,-82288051200,J,-638,6,1,22,神武天皇,22,,,0,4,7
-911798,-82286064000,J,-638,6,24,22,神武天皇,22,,,0,5,1
-911791,-82285459200,J,-638,7,1,22,神武天皇,22,,,0,5,8
-911768,-82283472000,J,-638,7,24,22,神武天皇,22,,,0,6,1
-911760,-82282780800,J,-638,8,1,22,神武天皇,22,,,0,6,9
-911739,-82280966400,J,-638,8,22,22,神武天皇,22,,,0,7,1
-911729,-82280102400,J,-638,9,1,22,神武天皇,22,,,0,7,11
-911709,-82278374400,J,-638,9,21,22,神武天皇,22,,,0,8,1
-911699,-82277510400,J,-638,10,1,22,神武天皇,22,,,0,8,11
-911679,-82275782400,J,-638,10,21,22,神武天皇,22,,,0,9,1
-911668,-82274832000,J,-638,11,1,22,神武天皇,22,,,0,9,12
-911650,-82273276800,J,-638,11,19,22,神武天皇,22,,,0,10,1
-911638,-82272240000,J,-638,12,1,22,神武天皇,22,,,0,10,13
-911620,-82270684800,J,-638,12,19,22,神武天皇,22,,,0,11,1
-911607,-82269561600,J,-637,1,1,22,神武天皇,22,,,0,11,14
-911591,-82268179200,J,-637,1,17,22,神武天皇,22,,,0,12,1
-911576,-82266883200,J,-637,2,1,22,神武天皇,22,,,0,12,16
-911561,-82265587200,J,-637,2,16,23,神武天皇,23,,,0,1,1
-911548,-82264464000,J,-637,3,1,23,神武天皇,23,,,0,1,14
-911532,-82263081600,J,-637,3,17,23,神武天皇,23,,,0,2,1
-911517,-82261785600,J,-637,4,1,23,神武天皇,23,,,0,2,16
-911502,-82260489600,J,-637,4,16,23,神武天皇,23,,,0,3,1
-911487,-82259193600,J,-637,5,1,23,神武天皇,23,,,0,3,16
-911473,-82257984000,J,-637,5,15,23,神武天皇,23,,,0,4,1
-911456,-82256515200,J,-637,6,1,23,神武天皇,23,,,0,4,18
-911443,-82255392000,J,-637,6,14,23,神武天皇,23,,,0,5,1
-911426,-82253923200,J,-637,7,1,23,神武天皇,23,,,0,5,18
-911414,-82252886400,J,-637,7,13,23,神武天皇,23,,,0,6,1
-911395,-82251244800,J,-637,8,1,23,神武天皇,23,,,0,6,20
-911384,-82250294400,J,-637,8,12,23,神武天皇,23,,,0,7,1
-911364,-82248566400,J,-637,9,1,23,神武天皇,23,,,0,7,21
-911355,-82247788800,J,-637,9,10,23,神武天皇,23,,,0,8,1
-911334,-82245974400,J,-637,10,1,23,神武天皇,23,,,0,8,22
-911325,-82245196800,J,-637,10,10,23,神武天皇,23,,,0,9,1
-911303,-82243296000,J,-637,11,1,23,神武天皇,23,,,0,9,23
-911296,-82242691200,J,-637,11,8,23,神武天皇,23,,,0,10,1
-911273,-82240704000,J,-637,12,1,23,神武天皇,23,,,0,10,24
-911266,-82240099200,J,-637,12,8,23,神武天皇,23,,,0,11,1
-911242,-82238025600,J,-636,1,1,23,神武天皇,23,,,0,11,25
-911237,-82237593600,J,-636,1,6,23,神武天皇,23,,,0,12,1
-911211,-82235347200,J,-636,2,1,23,神武天皇,23,,,0,12,27
-911207,-82235001600,J,-636,2,5,24,神武天皇,24,,,0,1,1
-911182,-82232841600,J,-636,3,1,24,神武天皇,24,,,0,1,26
-911177,-82232409600,J,-636,3,6,24,神武天皇,24,,,0,2,1
-911151,-82230163200,J,-636,4,1,24,神武天皇,24,,,0,2,27
-911148,-82229904000,J,-636,4,4,24,神武天皇,24,,,0,3,1
-911121,-82227571200,J,-636,5,1,24,神武天皇,24,,,0,3,28
-911118,-82227312000,J,-636,5,4,24,神武天皇,24,,,0,4,1
-911090,-82224892800,J,-636,6,1,24,神武天皇,24,,,0,4,29
-911089,-82224806400,J,-636,6,2,24,神武天皇,24,,,0,5,1
-911060,-82222300800,J,-636,7,1,24,神武天皇,24,,,0,5,30
-911059,-82222214400,J,-636,7,2,24,神武天皇,24,,,0,6,1
-911030,-82219708800,J,-636,7,31,24,神武天皇,24,,,0,7,1
-911029,-82219622400,J,-636,8,1,24,神武天皇,24,,,0,7,2
-911000,-82217116800,J,-636,8,30,24,神武天皇,24,,,0,8,1
-910998,-82216944000,J,-636,9,1,24,神武天皇,24,,,0,8,3
-910971,-82214611200,J,-636,9,28,24,神武天皇,24,,,0,9,1
-910968,-82214352000,J,-636,10,1,24,神武天皇,24,,,0,9,4
-910941,-82212019200,J,-636,10,28,24,神武天皇,24,,,0,10,1
-910937,-82211673600,J,-636,11,1,24,神武天皇,24,,,0,10,5
-910912,-82209513600,J,-636,11,26,24,神武天皇,24,,,0,11,1
-910907,-82209081600,J,-636,12,1,24,神武天皇,24,,,0,11,6
-910882,-82206921600,J,-636,12,26,24,神武天皇,24,,,1,11,1
-910876,-82206403200,J,-635,1,1,24,神武天皇,24,,,1,11,7
-910853,-82204416000,J,-635,1,24,24,神武天皇,24,,,0,12,1
-910845,-82203724800,J,-635,2,1,24,神武天皇,24,,,0,12,9
-910823,-82201824000,J,-635,2,23,25,神武天皇,25,,,0,1,1
-910817,-82201305600,J,-635,3,1,25,神武天皇,25,,,0,1,7
-910794,-82199318400,J,-635,3,24,25,神武天皇,25,,,0,2,1
-910786,-82198627200,J,-635,4,1,25,神武天皇,25,,,0,2,9
-910764,-82196726400,J,-635,4,23,25,神武天皇,25,,,0,3,1
-910756,-82196035200,J,-635,5,1,25,神武天皇,25,,,0,3,9
-910735,-82194220800,J,-635,5,22,25,神武天皇,25,,,0,4,1
-910725,-82193356800,J,-635,6,1,25,神武天皇,25,,,0,4,11
-910705,-82191628800,J,-635,6,21,25,神武天皇,25,,,0,5,1
-910695,-82190764800,J,-635,7,1,25,神武天皇,25,,,0,5,11
-910675,-82189036800,J,-635,7,21,25,神武天皇,25,,,0,6,1
-910664,-82188086400,J,-635,8,1,25,神武天皇,25,,,0,6,12
-910646,-82186531200,J,-635,8,19,25,神武天皇,25,,,0,7,1
-910633,-82185408000,J,-635,9,1,25,神武天皇,25,,,0,7,14
-910616,-82183939200,J,-635,9,18,25,神武天皇,25,,,0,8,1
-910603,-82182816000,J,-635,10,1,25,神武天皇,25,,,0,8,14
-910587,-82181433600,J,-635,10,17,25,神武天皇,25,,,0,9,1
-910572,-82180137600,J,-635,11,1,25,神武天皇,25,,,0,9,16
-910557,-82178841600,J,-635,11,16,25,神武天皇,25,,,0,10,1
-910542,-82177545600,J,-635,12,1,25,神武天皇,25,,,0,10,16
-910528,-82176336000,J,-635,12,15,25,神武天皇,25,,,0,11,1
-910511,-82174867200,J,-634,1,1,25,神武天皇,25,,,0,11,18
-910498,-82173744000,J,-634,1,14,25,神武天皇,25,,,0,12,1
-910480,-82172188800,J,-634,2,1,25,神武天皇,25,,,0,12,19
-910469,-82171238400,J,-634,2,12,26,神武天皇,26,,,0,1,1
-910452,-82169769600,J,-634,3,1,26,神武天皇,26,,,0,1,18
-910439,-82168646400,J,-634,3,14,26,神武天皇,26,,,0,2,1
-910421,-82167091200,J,-634,4,1,26,神武天皇,26,,,0,2,19
-910410,-82166140800,J,-634,4,12,26,神武天皇,26,,,0,3,1
-910391,-82164499200,J,-634,5,1,26,神武天皇,26,,,0,3,20
-910380,-82163548800,J,-634,5,12,26,神武天皇,26,,,0,4,1
-910360,-82161820800,J,-634,6,1,26,神武天皇,26,,,0,4,21
-910351,-82161043200,J,-634,6,10,26,神武天皇,26,,,0,5,1
-910330,-82159228800,J,-634,7,1,26,神武天皇,26,,,0,5,22
-910321,-82158451200,J,-634,7,10,26,神武天皇,26,,,0,6,1
-910299,-82156550400,J,-634,8,1,26,神武天皇,26,,,0,6,23
-910292,-82155945600,J,-634,8,8,26,神武天皇,26,,,0,7,1
-910268,-82153872000,J,-634,9,1,26,神武天皇,26,,,0,7,25
-910262,-82153353600,J,-634,9,7,26,神武天皇,26,,,0,8,1
-910238,-82151280000,J,-634,10,1,26,神武天皇,26,,,0,8,25
-910232,-82150761600,J,-634,10,7,26,神武天皇,26,,,0,9,1
-910207,-82148601600,J,-634,11,1,26,神武天皇,26,,,0,9,26
-910203,-82148256000,J,-634,11,5,26,神武天皇,26,,,0,10,1
-910177,-82146009600,J,-634,12,1,26,神武天皇,26,,,0,10,27
-910173,-82145664000,J,-634,12,5,26,神武天皇,26,,,0,11,1
-910146,-82143331200,J,-633,1,1,26,神武天皇,26,,,0,11,28
-910144,-82143158400,J,-633,1,3,26,神武天皇,26,,,0,12,1
-910115,-82140652800,J,-633,2,1,26,神武天皇,26,,,0,12,30
-910114,-82140566400,J,-633,2,2,27,神武天皇,27,,,0,1,1
-910087,-82138233600,J,-633,3,1,27,神武天皇,27,,,0,1,28
-910085,-82138060800,J,-633,3,3,27,神武天皇,27,,,0,2,1
-910056,-82135555200,J,-633,4,1,27,神武天皇,27,,,0,2,30
-910055,-82135468800,J,-633,4,2,27,神武天皇,27,,,0,3,1
-910026,-82132963200,J,-633,5,1,27,神武天皇,27,,,0,4,1
-909996,-82130371200,J,-633,5,31,27,神武天皇,27,,,0,5,1
-909995,-82130284800,J,-633,6,1,27,神武天皇,27,,,0,5,2
-909967,-82127865600,J,-633,6,29,27,神武天皇,27,,,0,6,1
-909965,-82127692800,J,-633,7,1,27,神武天皇,27,,,0,6,3
-909937,-82125273600,J,-633,7,29,27,神武天皇,27,,,0,7,1
-909934,-82125014400,J,-633,8,1,27,神武天皇,27,,,0,7,4
-909908,-82122768000,J,-633,8,27,27,神武天皇,27,,,0,8,1
-909903,-82122336000,J,-633,9,1,27,神武天皇,27,,,0,8,6
-909878,-82120176000,J,-633,9,26,27,神武天皇,27,,,1,8,1
-909873,-82119744000,J,-633,10,1,27,神武天皇,27,,,1,8,6
-909849,-82117670400,J,-633,10,25,27,神武天皇,27,,,0,9,1
-909842,-82117065600,J,-633,11,1,27,神武天皇,27,,,0,9,8
-909819,-82115078400,J,-633,11,24,27,神武天皇,27,,,0,10,1
-909812,-82114473600,J,-633,12,1,27,神武天皇,27,,,0,10,8
-909790,-82112572800,J,-633,12,23,27,神武天皇,27,,,0,11,1
-909781,-82111795200,J,-632,1,1,27,神武天皇,27,,,0,11,10
-909760,-82109980800,J,-632,1,22,27,神武天皇,27,,,0,12,1
-909750,-82109116800,J,-632,2,1,27,神武天皇,27,,,0,12,11
-909730,-82107388800,J,-632,2,21,28,神武天皇,28,,,0,1,1
-909721,-82106611200,J,-632,3,1,28,神武天皇,28,,,0,1,10
-909701,-82104883200,J,-632,3,21,28,神武天皇,28,,,0,2,1
-909690,-82103932800,J,-632,4,1,28,神武天皇,28,,,0,2,12
-909671,-82102291200,J,-632,4,20,28,神武天皇,28,,,0,3,1
-909660,-82101340800,J,-632,5,1,28,神武天皇,28,,,0,3,12
-909642,-82099785600,J,-632,5,19,28,神武天皇,28,,,0,4,1
-909629,-82098662400,J,-632,6,1,28,神武天皇,28,,,0,4,14
-909612,-82097193600,J,-632,6,18,28,神武天皇,28,,,0,5,1
-909599,-82096070400,J,-632,7,1,28,神武天皇,28,,,0,5,14
-909583,-82094688000,J,-632,7,17,28,神武天皇,28,,,0,6,1
-909568,-82093392000,J,-632,8,1,28,神武天皇,28,,,0,6,16
-909553,-82092096000,J,-632,8,16,28,神武天皇,28,,,0,7,1
-909537,-82090713600,J,-632,9,1,28,神武天皇,28,,,0,7,17
-909524,-82089590400,J,-632,9,14,28,神武天皇,28,,,0,8,1
-909507,-82088121600,J,-632,10,1,28,神武天皇,28,,,0,8,18
-909494,-82086998400,J,-632,10,14,28,神武天皇,28,,,0,9,1
-909476,-82085443200,J,-632,11,1,28,神武天皇,28,,,0,9,19
-909465,-82084492800,J,-632,11,12,28,神武天皇,28,,,0,10,1
-909446,-82082851200,J,-632,12,1,28,神武天皇,28,,,0,10,20
-909435,-82081900800,J,-632,12,12,28,神武天皇,28,,,0,11,1
-909415,-82080172800,J,-631,1,1,28,神武天皇,28,,,0,11,21
-909406,-82079395200,J,-631,1,10,28,神武天皇,28,,,0,12,1
-909384,-82077494400,J,-631,2,1,28,神武天皇,28,,,0,12,23
-909376,-82076803200,J,-631,2,9,29,神武天皇,29,,,0,1,1
-909356,-82075075200,J,-631,3,1,29,神武天皇,29,,,0,1,21
-909347,-82074297600,J,-631,3,10,29,神武天皇,29,,,0,2,1
-909325,-82072396800,J,-631,4,1,29,神武天皇,29,,,0,2,23
-909317,-82071705600,J,-631,4,9,29,神武天皇,29,,,0,3,1
-909295,-82069804800,J,-631,5,1,29,神武天皇,29,,,0,3,23
-909288,-82069200000,J,-631,5,8,29,神武天皇,29,,,0,4,1
-909264,-82067126400,J,-631,6,1,29,神武天皇,29,,,0,4,25
-909258,-82066608000,J,-631,6,7,29,神武天皇,29,,,0,5,1
-909234,-82064534400,J,-631,7,1,29,神武天皇,29,,,0,5,25
-909228,-82064016000,J,-631,7,7,29,神武天皇,29,,,0,6,1
-909203,-82061856000,J,-631,8,1,29,神武天皇,29,,,0,6,26
-909199,-82061510400,J,-631,8,5,29,神武天皇,29,,,0,7,1
-909172,-82059177600,J,-631,9,1,29,神武天皇,29,,,0,7,28
-909169,-82058918400,J,-631,9,4,29,神武天皇,29,,,0,8,1
-909142,-82056585600,J,-631,10,1,29,神武天皇,29,,,0,8,28
-909140,-82056412800,J,-631,10,3,29,神武天皇,29,,,0,9,1
-909111,-82053907200,J,-631,11,1,29,神武天皇,29,,,0,9,30
-909110,-82053820800,J,-631,11,2,29,神武天皇,29,,,0,10,1
-909081,-82051315200,J,-631,12,1,29,神武天皇,29,,,0,11,1
-909051,-82048723200,J,-631,12,31,29,神武天皇,29,,,0,12,1
-909050,-82048636800,J,-630,1,1,29,神武天皇,29,,,0,12,2
-909022,-82046217600,J,-630,1,29,30,神武天皇,30,,,0,1,1
-909019,-82045958400,J,-630,2,1,30,神武天皇,30,,,0,1,4
-908992,-82043625600,J,-630,2,28,30,神武天皇,30,,,0,2,1
-908991,-82043539200,J,-630,3,1,30,神武天皇,30,,,0,2,2
-908963,-82041120000,J,-630,3,29,30,神武天皇,30,,,0,3,1
-908960,-82040860800,J,-630,4,1,30,神武天皇,30,,,0,3,4
-908933,-82038528000,J,-630,4,28,30,神武天皇,30,,,0,4,1
-908930,-82038268800,J,-630,5,1,30,神武天皇,30,,,0,4,4
-908904,-82036022400,J,-630,5,27,30,神武天皇,30,,,1,4,1
-908899,-82035590400,J,-630,6,1,30,神武天皇,30,,,1,4,6
-908874,-82033430400,J,-630,6,26,30,神武天皇,30,,,0,5,1
-908869,-82032998400,J,-630,7,1,30,神武天皇,30,,,0,5,6
-908845,-82030924800,J,-630,7,25,30,神武天皇,30,,,0,6,1
-908838,-82030320000,J,-630,8,1,30,神武天皇,30,,,0,6,8
-908815,-82028332800,J,-630,8,24,30,神武天皇,30,,,0,7,1
-908807,-82027641600,J,-630,9,1,30,神武天皇,30,,,0,7,9
-908785,-82025740800,J,-630,9,23,30,神武天皇,30,,,0,8,1
-908777,-82025049600,J,-630,10,1,30,神武天皇,30,,,0,8,9
-908756,-82023235200,J,-630,10,22,30,神武天皇,30,,,0,9,1
-908746,-82022371200,J,-630,11,1,30,神武天皇,30,,,0,9,11
-908726,-82020643200,J,-630,11,21,30,神武天皇,30,,,0,10,1
-908716,-82019779200,J,-630,12,1,30,神武天皇,30,,,0,10,11
-908697,-82018137600,J,-630,12,20,30,神武天皇,30,,,0,11,1
-908685,-82017100800,J,-629,1,1,30,神武天皇,30,,,0,11,13
-908667,-82015545600,J,-629,1,19,30,神武天皇,30,,,0,12,1
-908654,-82014422400,J,-629,2,1,30,神武天皇,30,,,0,12,14
-908638,-82013040000,J,-629,2,17,31,神武天皇,31,,,0,1,1
-908626,-82012003200,J,-629,3,1,31,神武天皇,31,,,0,1,13
-908608,-82010448000,J,-629,3,19,31,神武天皇,31,,,0,2,1
-908595,-82009324800,J,-629,4,1,31,神武天皇,31,,,0,2,14
-908579,-82007942400,J,-629,4,17,31,神武天皇,31,,,0,3,1
-908565,-82006732800,J,-629,5,1,31,神武天皇,31,,,0,3,15
-908549,-82005350400,J,-629,5,17,31,神武天皇,31,,,0,4,1
-908534,-82004054400,J,-629,6,1,31,神武天皇,31,,,0,4,16
-908520,-82002844800,J,-629,6,15,31,神武天皇,31,,,0,5,1
-908504,-82001462400,J,-629,7,1,31,神武天皇,31,,,0,5,17
-908490,-82000252800,J,-629,7,15,31,神武天皇,31,,,0,6,1
-908473,-81998784000,J,-629,8,1,31,神武天皇,31,,,0,6,18
-908461,-81997747200,J,-629,8,13,31,神武天皇,31,,,0,7,1
-908442,-81996105600,J,-629,9,1,31,神武天皇,31,,,0,7,20
-908431,-81995155200,J,-629,9,12,31,神武天皇,31,,,0,8,1
-908412,-81993513600,J,-629,10,1,31,神武天皇,31,,,0,8,20
-908402,-81992649600,J,-629,10,11,31,神武天皇,31,,,0,9,1
-908381,-81990835200,J,-629,11,1,31,神武天皇,31,,,0,9,22
-908372,-81990057600,J,-629,11,10,31,神武天皇,31,,,0,10,1
-908351,-81988243200,J,-629,12,1,31,神武天皇,31,,,0,10,22
-908343,-81987552000,J,-629,12,9,31,神武天皇,31,,,0,11,1
-908320,-81985564800,J,-628,1,1,31,神武天皇,31,,,0,11,24
-908313,-81984960000,J,-628,1,8,31,神武天皇,31,,,0,12,1
-908289,-81982886400,J,-628,2,1,31,神武天皇,31,,,0,12,25
-908283,-81982368000,J,-628,2,7,32,神武天皇,32,,,0,1,1
-908260,-81980380800,J,-628,3,1,32,神武天皇,32,,,0,1,24
-908254,-81979862400,J,-628,3,7,32,神武天皇,32,,,0,2,1
-908229,-81977702400,J,-628,4,1,32,神武天皇,32,,,0,2,26
